customer_id,market,boutique_reference,acquisition_channel,first_purchase_date,tier,lifetime_transactions,lifetime_spend_eur,omnichannel,is_active_last_6m
CUST00272,USA,New York 5th Ave,Recommandation VIC,2025-06-01,VIC,2,93753.58,True,True
CUST00273,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2026-04-05,Découverte,0,0.0,False,False
CUST00274,Japon,Tokyo Ginza,Boutique (walk-in),2026-01-10,Découverte,1,687.28,False,True
CUST00275,Chine,Pékin,Événement privé,2025-04-03,VIC,2,80081.85,True,True
CUST00276,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2025-09-22,Client fidèle,1,18180.01,False,True
CUST00277,France (siège),Cannes,Recommandation VIC,2025-05-14,Client fidèle,2,42449.19,False,False
CUST00278,Chine,Hong Kong,Boutique (walk-in),2025-04-30,VIC,3,77706.48,True,False
CUST00279,Chine,Shanghai,Recommandation VIC,2024-12-15,Découverte,3,10659.8,True,True
CUST00280,USA,Bal Harbour,Boutique (walk-in),2024-10-10,VIC,5,98461.25,True,True
CUST00281,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-08-04,VIC,2,98237.36,True,True
CUST00282,France (siège),Paris Vendôme,Recommandation VIC,2025-06-11,Client fidèle,2,44649.89,True,True
CUST00283,Japon,Tokyo Ginza,Boutique (walk-in),2025-08-06,Client fidèle,2,23373.07,True,True
CUST00284,Moyen-Orient,Dubaï Mall,Événement privé,2025-04-01,Découverte,2,2277.08,True,True
CUST00285,France (siège),Cannes,Recommandation VIC,2024-10-11,VIC,4,152652.15,True,True
CUST00286,Chine,Hong Kong,Digital / en ligne,2024-10-11,Client fidèle,3,38388.44,True,True
CUST00287,USA,Beverly Hills,Boutique (walk-in),2025-03-22,Découverte,3,15134.64,True,True
CUST00288,Moyen-Orient,Abu Dhabi,Digital / en ligne,2026-01-19,Découverte,1,903.27,False,True
CUST00289,USA,New York 5th Ave,Événement privé,2024-11-17,Client fidèle,3,33338.56,True,True
CUST00290,France (siège),Paris Vendôme,Événement privé,2025-09-04,Découverte,1,12221.05,False,False
CUST00291,France (siège),Paris Champs-Élysées,Recommandation VIC,2026-03-04,Découverte,0,0.0,False,False
CUST00292,Japon,Osaka,Digital / en ligne,2026-03-01,Découverte,0,0.0,False,False
CUST00293,Chine,Pékin,Boutique (walk-in),2025-12-01,Client fidèle,1,30625.4,False,True
CUST00294,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2026-01-30,VIC,1,204394.62,False,True
CUST00295,Moyen-Orient,Abu Dhabi,Événement privé,2025-11-15,Découverte,1,1038.13,False,True
CUST00296,Japon,Tokyo Ginza,Recommandation VIC,2025-01-19,VIC,1,75431.49,False,False
CUST00297,France (siège),Cannes,Digital / en ligne,2024-12-17,Client fidèle,3,53711.13,True,True
CUST00298,USA,Bal Harbour,Événement privé,2025-11-05,Découverte,1,8591.03,False,True
CUST00299,Moyen-Orient,Abu Dhabi,Événement privé,2024-11-26,VIC,4,91227.54,True,True
CUST00300,France (siège),Paris Vendôme,Boutique (walk-in),2025-04-25,Client fidèle,3,52976.04,False,True
CUST00301,France (siège),Paris Champs-Élysées,Digital / en ligne,2025-10-03,Client fidèle,2,18346.55,True,True
CUST00302,Japon,Osaka,Recommandation VIC,2026-03-05,Découverte,0,0.0,False,False
CUST00303,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2026-01-09,Découverte,1,14809.49,False,True
CUST00304,Moyen-Orient,Abu Dhabi,Recommandation VIC,2024-09-22,VIC,5,89165.33,True,True
CUST00305,USA,Beverly Hills,Recommandation VIC,2024-10-13,VIC,3,74876.91,True,False
CUST00306,Chine,Shanghai,Boutique (walk-in),2024-09-11,VIC,4,154363.78,True,True
CUST00307,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-04-13,Client fidèle,3,63903.77,True,True
CUST00308,Moyen-Orient,Dubaï Mall,Digital / en ligne,2026-04-13,Découverte,0,0.0,False,False
CUST00309,Moyen-Orient,Abu Dhabi,Recommandation VIC,2024-10-25,VIC,6,187313.06,True,True
CUST00310,France (siège),Paris Vendôme,Boutique (walk-in),2026-02-09,Client fidèle,1,40915.11,False,True
CUST00311,France (siège),Paris Vendôme,Événement privé,2024-11-14,VIC,4,84796.34,True,True
CUST00312,Chine,Hong Kong,Digital / en ligne,2025-08-11,Découverte,1,12007.19,False,True
CUST00313,Chine,Pékin,Digital / en ligne,2026-04-09,Découverte,0,0.0,False,False
CUST00314,Chine,Hong Kong,Recommandation VIC,2025-02-07,Découverte,3,11120.35,True,True
CUST00315,Chine,Hong Kong,Recommandation VIC,2025-03-10,Client fidèle,2,18245.27,True,True
CUST00316,Chine,Shanghai,Boutique (walk-in),2024-10-03,Client fidèle,3,53475.97,True,False
CUST00317,Chine,Shanghai,Événement privé,2025-01-11,Client fidèle,3,29052.92,False,False
CUST00318,USA,New York 5th Ave,Digital / en ligne,2025-10-30,Découverte,1,10337.64,False,True
CUST00319,Chine,Shanghai,Digital / en ligne,2025-01-06,Découverte,2,16951.7,True,False
CUST00320,Japon,Osaka,Boutique (walk-in),2025-05-22,Découverte,2,1392.21,True,False
CUST00321,USA,Bal Harbour,Recommandation VIC,2025-05-18,Client fidèle,2,30767.26,False,True
CUST00322,Moyen-Orient,Abu Dhabi,Recommandation VIC,2026-02-28,Client fidèle,1,23474.62,False,True
CUST00323,Japon,Tokyo Ginza,Recommandation VIC,2024-09-14,Découverte,2,10413.64,True,False
CUST00324,USA,Bal Harbour,Recommandation VIC,2025-07-30,Client fidèle,2,45217.77,False,False
CUST00325,Japon,Osaka,Boutique (walk-in),2026-01-03,Client fidèle,1,20288.74,False,True
CUST00326,USA,New York 5th Ave,Boutique (walk-in),2025-12-06,Client fidèle,1,20968.43,False,True
CUST00327,Japon,Osaka,Événement privé,2026-04-16,Découverte,0,0.0,False,False
CUST00328,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-09-02,Client fidèle,1,24493.62,False,True
CUST00329,USA,Beverly Hills,Événement privé,2025-08-22,Découverte,2,13340.76,True,True
CUST00330,Chine,Hong Kong,Événement privé,2025-09-20,Client fidèle,1,18153.66,False,True
CUST00331,USA,Beverly Hills,Recommandation VIC,2025-02-16,Very VIP,4,263183.55,False,True
CUST00332,France (siège),Paris Vendôme,Boutique (walk-in),2024-09-23,Client fidèle,4,45314.84,True,True
CUST00333,France (siège),Paris Champs-Élysées,Boutique (walk-in),2024-09-21,Client fidèle,2,41774.94,True,False
CUST00334,Chine,Hong Kong,Recommandation VIC,2024-10-28,Découverte,1,15879.28,False,False
CUST00335,France (siège),Cannes,Recommandation VIC,2026-04-23,Découverte,0,0.0,False,False
CUST00336,USA,Bal Harbour,Boutique (walk-in),2025-06-13,Découverte,2,16945.53,False,True
CUST00337,Chine,Hong Kong,Recommandation VIC,2024-12-13,Client fidèle,3,30287.52,True,True
CUST00338,Moyen-Orient,Dubaï Mall,Digital / en ligne,2026-04-23,Découverte,0,0.0,False,False
CUST00339,Chine,Pékin,Recommandation VIC,2024-09-15,VIC,3,87280.77,True,False
CUST00340,Chine,Shanghai,Digital / en ligne,2025-11-04,Découverte,1,12672.68,False,True
CUST00341,USA,New York 5th Ave,Événement privé,2025-09-25,Découverte,1,1028.09,False,False
CUST00342,USA,Bal Harbour,Boutique (walk-in),2025-09-07,VIC,2,180961.97,True,False
CUST00343,USA,New York 5th Ave,Boutique (walk-in),2025-10-16,Client fidèle,2,22640.28,False,True
CUST00344,Japon,Osaka,Événement privé,2024-09-10,Client fidèle,3,45551.96,True,False
CUST00345,France (siège),Cannes,Événement privé,2025-06-26,Client fidèle,2,43151.41,True,True
CUST00346,USA,New York 5th Ave,Digital / en ligne,2026-04-18,Découverte,0,0.0,False,False
CUST00347,Chine,Pékin,Événement privé,2025-07-05,Découverte,2,12970.52,True,False
CUST00348,France (siège),Paris Vendôme,Recommandation VIC,2025-05-13,Découverte,1,14211.49,False,False
CUST00349,France (siège),Paris Champs-Élysées,Recommandation VIC,2025-08-11,Client fidèle,2,59434.47,False,True
CUST00350,Chine,Pékin,Recommandation VIC,2024-11-29,Very VIP,5,681677.06,True,True
CUST00351,France (siège),Paris Champs-Élysées,Digital / en ligne,2025-10-30,Découverte,1,16996.26,False,True
CUST00352,Chine,Shanghai,Digital / en ligne,2024-10-04,Client fidèle,3,47974.12,True,True
CUST00353,USA,Beverly Hills,Boutique (walk-in),2026-04-16,Découverte,0,0.0,False,False
CUST00354,Chine,Pékin,Digital / en ligne,2024-10-25,Client fidèle,3,20161.5,True,True
CUST00355,Japon,Osaka,Boutique (walk-in),2025-10-25,Découverte,1,5771.6,False,False
CUST00356,France (siège),Paris Vendôme,Digital / en ligne,2025-09-24,Client fidèle,2,24854.76,False,True
CUST00357,Moyen-Orient,Abu Dhabi,Recommandation VIC,2025-03-03,VIC,4,204429.83,True,True
CUST00358,Chine,Hong Kong,Recommandation VIC,2024-12-10,Client fidèle,4,27529.67,True,False
CUST00359,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-05-25,Découverte,2,10022.71,True,True
CUST00360,France (siège),Cannes,Digital / en ligne,2025-12-10,Découverte,1,9836.69,False,True
CUST00361,Chine,Hong Kong,Boutique (walk-in),2025-08-14,Client fidèle,2,25342.45,True,True
CUST00362,France (siège),Paris Vendôme,Recommandation VIC,2025-08-23,Découverte,2,15868.49,True,True
CUST00363,Chine,Shanghai,Événement privé,2025-04-13,Client fidèle,3,19048.59,True,True
CUST00364,USA,Bal Harbour,Boutique (walk-in),2026-04-18,Découverte,0,0.0,False,False
CUST00365,France (siège),Cannes,Digital / en ligne,2024-12-17,VIC,4,146712.66,True,True
CUST00366,USA,Bal Harbour,Recommandation VIC,2025-08-29,Découverte,2,13227.98,False,True
CUST00367,Chine,Pékin,Boutique (walk-in),2026-04-09,Découverte,0,0.0,False,False
CUST00368,France (siège),Cannes,Recommandation VIC,2026-02-19,Découverte,0,0.0,False,False
CUST00369,Japon,Tokyo Ginza,Recommandation VIC,2024-09-21,Client fidèle,3,29282.49,True,True
CUST00370,Chine,Pékin,Recommandation VIC,2025-01-18,Client fidèle,3,30491.54,True,True
CUST00371,USA,Bal Harbour,Événement privé,2024-10-06,Découverte,1,13900.48,False,False
CUST00372,Chine,Shanghai,Boutique (walk-in),2025-10-04,Découverte,1,944.55,False,True
CUST00373,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2025-11-10,Découverte,1,11449.4,False,True
CUST00374,USA,Beverly Hills,Boutique (walk-in),2026-04-12,Découverte,0,0.0,False,False
CUST00375,Chine,Hong Kong,Boutique (walk-in),2026-03-17,Découverte,0,0.0,False,False
CUST00376,Chine,Shanghai,Boutique (walk-in),2025-05-31,Découverte,1,16210.5,False,False
CUST00377,USA,Bal Harbour,Recommandation VIC,2024-09-22,Découverte,3,9451.33,True,True
CUST00378,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-10-30,Découverte,1,833.01,False,True
CUST00379,Japon,Osaka,Boutique (walk-in),2026-04-12,Découverte,0,0.0,False,False
CUST00380,France (siège),Cannes,Recommandation VIC,2025-05-02,Client fidèle,2,19786.13,False,True
CUST00381,Japon,Osaka,Événement privé,2025-11-29,Découverte,1,8522.17,False,True
CUST00382,USA,Beverly Hills,Boutique (walk-in),2025-02-23,VIC,3,137511.18,True,True
CUST00383,France (siège),Paris Vendôme,Digital / en ligne,2025-05-19,Découverte,1,711.8,False,False
CUST00384,Chine,Pékin,Digital / en ligne,2025-08-13,Very VIP,2,239640.78,True,True
CUST00385,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2025-02-24,Client fidèle,3,40064.93,False,True
CUST00386,Japon,Osaka,Boutique (walk-in),2026-03-12,Découverte,1,1293.29,False,True
CUST00387,Chine,Hong Kong,Boutique (walk-in),2026-03-02,Découverte,0,0.0,False,False
CUST00388,France (siège),Paris Vendôme,Boutique (walk-in),2024-10-13,Découverte,4,16139.82,True,True
CUST00389,France (siège),Cannes,Boutique (walk-in),2025-02-16,Client fidèle,2,44924.12,True,False
CUST00390,Chine,Pékin,Recommandation VIC,2024-10-07,Découverte,3,14833.22,False,True
CUST00391,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-07-03,VIC,2,128282.98,True,True
CUST00392,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2026-04-11,Découverte,0,0.0,False,False
CUST00393,USA,New York 5th Ave,Boutique (walk-in),2025-02-11,VIC,4,138347.83,True,True
CUST00394,France (siège),Paris Champs-Élysées,Boutique (walk-in),2025-04-04,VIC,3,126864.76,True,True
CUST00395,USA,Beverly Hills,Boutique (walk-in),2024-09-13,Client fidèle,3,28876.21,True,True
CUST00396,USA,New York 5th Ave,Recommandation VIC,2024-12-25,Client fidèle,3,30517.05,True,True
CUST00397,Moyen-Orient,Dubaï Mall,Événement privé,2024-12-15,VIC,3,143928.96,False,True
CUST00398,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-04-19,Découverte,2,1157.41,True,False
CUST00399,France (siège),Paris Champs-Élysées,Recommandation VIC,2024-11-28,Client fidèle,3,41314.86,False,False
CUST00400,France (siège),Cannes,Boutique (walk-in),2026-04-10,Découverte,0,0.0,False,False
CUST00401,Chine,Hong Kong,Boutique (walk-in),2024-11-27,Client fidèle,4,32367.39,True,True
CUST00402,Chine,Hong Kong,Boutique (walk-in),2024-10-15,Very VIP,4,245852.28,True,True
CUST00403,Chine,Pékin,Boutique (walk-in),2026-04-11,Découverte,0,0.0,False,False
CUST00404,USA,Beverly Hills,Événement privé,2025-12-06,Découverte,1,794.1,False,False
CUST00405,Japon,Tokyo Ginza,Digital / en ligne,2025-09-19,Découverte,1,12747.26,False,True
CUST00406,Moyen-Orient,Abu Dhabi,Recommandation VIC,2025-11-11,Découverte,1,1123.27,False,True
CUST00407,Moyen-Orient,Dubaï Mall,Digital / en ligne,2026-01-20,Découverte,0,0.0,False,False
CUST00408,Moyen-Orient,Dubaï Mall,Digital / en ligne,2025-06-19,VIC,2,82649.96,True,True
CUST00409,Japon,Tokyo Ginza,Boutique (walk-in),2025-03-04,Client fidèle,4,27288.79,True,True
CUST00410,USA,Bal Harbour,Boutique (walk-in),2024-11-10,Client fidèle,3,54412.38,True,True
CUST00411,USA,Beverly Hills,Digital / en ligne,2024-11-28,Very VIP,4,234336.55,True,True
CUST00412,USA,Beverly Hills,Recommandation VIC,2025-10-19,Client fidèle,2,42296.17,False,True
CUST00413,Moyen-Orient,Dubaï Mall,Événement privé,2024-11-07,Client fidèle,4,31770.08,True,True
CUST00414,France (siège),Cannes,Boutique (walk-in),2024-11-07,Découverte,1,744.24,False,False
CUST00415,USA,Bal Harbour,Digital / en ligne,2024-10-10,Client fidèle,3,29061.63,True,True
CUST00416,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-11-13,VIC,1,87253.54,False,True
CUST00417,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2024-09-28,VIC,5,96473.09,True,True
CUST00418,Japon,Tokyo Ginza,Recommandation VIC,2025-06-07,VIC,3,186716.56,True,False
CUST00419,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-09-25,Client fidèle,2,30783.27,False,True
CUST00420,France (siège),Cannes,Recommandation VIC,2025-06-06,VIC,3,154139.27,True,True
CUST00421,Chine,Pékin,Recommandation VIC,2025-10-04,Very VIP,3,248034.78,True,True
CUST00422,France (siège),Paris Vendôme,Événement privé,2025-08-04,Découverte,1,14668.82,False,True
CUST00423,Japon,Osaka,Boutique (walk-in),2025-08-22,Découverte,2,2097.54,False,True
CUST00424,Moyen-Orient,Dubaï Mall,Recommandation VIC,2026-02-16,Client fidèle,1,19124.65,False,True
CUST00425,Moyen-Orient,Dubaï Mall,Recommandation VIC,2026-02-13,Découverte,0,0.0,False,False
CUST00426,France (siège),Paris Champs-Élysées,Recommandation VIC,2025-10-20,Découverte,1,9379.44,False,True
CUST00427,France (siège),Paris Vendôme,Événement privé,2026-01-08,Découverte,1,7990.75,False,False
CUST00428,USA,Beverly Hills,Recommandation VIC,2025-07-22,Client fidèle,2,42925.72,False,True
CUST00429,France (siège),Paris Champs-Élysées,Boutique (walk-in),2024-11-27,Client fidèle,2,28289.59,True,False
CUST00430,Japon,Osaka,Digital / en ligne,2024-11-26,Very VIP,9,717885.8,True,True
CUST00431,France (siège),Cannes,Digital / en ligne,2024-09-13,Client fidèle,3,19488.84,True,True
CUST00432,USA,Beverly Hills,Boutique (walk-in),2024-11-24,VIC,4,116941.53,True,False
CUST00433,Moyen-Orient,Dubaï Mall,Recommandation VIC,2025-06-17,Découverte,2,12971.4,True,True
CUST00434,Chine,Shanghai,Digital / en ligne,2025-12-20,Client fidèle,1,19234.47,False,True
CUST00435,France (siège),Paris Vendôme,Digital / en ligne,2026-03-13,Découverte,0,0.0,False,False
CUST00436,France (siège),Paris Vendôme,Recommandation VIC,2025-08-06,Découverte,1,568.24,False,True
CUST00437,Chine,Pékin,Recommandation VIC,2025-01-07,Client fidèle,1,22879.15,False,False
CUST00438,USA,New York 5th Ave,Boutique (walk-in),2025-07-22,Découverte,1,1019.62,False,False
CUST00439,France (siège),Paris Champs-Élysées,Boutique (walk-in),2026-04-04,Découverte,0,0.0,False,False
CUST00440,Moyen-Orient,Abu Dhabi,Recommandation VIC,2025-07-18,Client fidèle,2,56253.92,True,True
CUST00441,France (siège),Paris Vendôme,Recommandation VIC,2026-04-14,Découverte,0,0.0,False,False
CUST00442,USA,Bal Harbour,Boutique (walk-in),2025-06-11,VIC,2,120917.18,True,False
CUST00443,France (siège),Paris Vendôme,Recommandation VIC,2024-11-30,Client fidèle,2,26758.08,False,False
CUST00444,Moyen-Orient,Abu Dhabi,Boutique (walk-in),2025-03-27,Découverte,2,6965.79,False,True
CUST00445,France (siège),Paris Vendôme,Recommandation VIC,2025-07-28,Client fidèle,2,35350.9,False,True
CUST00446,Japon,Tokyo Ginza,Boutique (walk-in),2024-12-29,Client fidèle,3,58232.76,True,True
CUST00447,Moyen-Orient,Abu Dhabi,Recommandation VIC,2025-03-22,Découverte,2,2340.39,False,True
CUST00448,France (siège),Paris Vendôme,Recommandation VIC,2025-04-13,Découverte,2,13421.8,True,True
CUST00449,France (siège),Cannes,Boutique (walk-in),2025-02-18,Client fidèle,3,55941.85,True,True
CUST00450,Chine,Shanghai,Recommandation VIC,2025-12-30,Découverte,1,640.93,False,True
CUST00451,France (siège),Paris Vendôme,Recommandation VIC,2024-11-03,Client fidèle,4,43634.25,True,True
CUST00452,Chine,Shanghai,Boutique (walk-in),2025-02-18,VIC,2,127371.88,True,False
CUST00453,France (siège),Paris Vendôme,Boutique (walk-in),2026-03-25,Découverte,0,0.0,False,False
CUST00454,Japon,Tokyo Ginza,Digital / en ligne,2025-01-05,VIC,3,153118.77,True,True
CUST00455,France (siège),Paris Champs-Élysées,Événement privé,2026-01-16,Découverte,1,11869.51,False,True
CUST00456,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-09-01,Découverte,1,1185.36,False,True
CUST00457,France (siège),Paris Vendôme,Digital / en ligne,2026-04-21,Découverte,0,0.0,False,False
CUST00458,Chine,Pékin,Recommandation VIC,2024-09-24,Découverte,1,869.79,False,False
CUST00459,France (siège),Paris Vendôme,Digital / en ligne,2025-10-25,VIC,1,143583.28,False,True
CUST00460,Chine,Pékin,Boutique (walk-in),2025-09-09,Client fidèle,2,28883.38,True,True
CUST00461,USA,Bal Harbour,Événement privé,2025-08-10,Découverte,2,2369.9,False,True
CUST00462,USA,Bal Harbour,Événement privé,2025-08-28,Découverte,2,13803.0,True,True
CUST00463,Japon,Osaka,Recommandation VIC,2025-05-14,Client fidèle,3,36836.98,False,True
CUST00464,France (siège),Paris Champs-Élysées,Recommandation VIC,2026-03-13,Découverte,1,7000.78,False,False
CUST00465,Chine,Pékin,Boutique (walk-in),2025-04-13,Découverte,2,1697.6,True,False
CUST00466,USA,Bal Harbour,Boutique (walk-in),2025-07-27,Client fidèle,2,38916.04,False,True
CUST00467,Japon,Osaka,Recommandation VIC,2025-08-22,VIC,2,85383.11,False,True
CUST00468,Moyen-Orient,Abu Dhabi,Recommandation VIC,2025-10-08,Découverte,1,7309.89,False,True
CUST00469,Japon,Tokyo Ginza,Recommandation VIC,2024-09-03,Client fidèle,2,19724.52,True,False
CUST00470,Moyen-Orient,Dubaï Mall,Boutique (walk-in),2025-12-19,Découverte,1,863.61,False,True
CUST00471,France (siège),Cannes,Recommandation VIC,2025-10-19,Découverte,1,7457.69,False,False
CUST00472,Moyen-Orient,Dubaï Mall,Digital / en ligne,2024-10-02,Découverte,3,11809.87,True,True
CUST00473,Japon,Tokyo Ginza,Digital / en ligne,2025-01-11,Découverte,3,1873.43,True,True
CUST00474,Japon,Osaka,Digital / en ligne,2024-12-06,Client fidèle,4,46053.8,True,True
CUST00475,Chine,Hong Kong,Recommandation VIC,2025-05-08,VIC,2,185706.13,False,True
CUST00476,USA,Bal Harbour,Recommandation VIC,2024-11-11,Client fidèle,3,55370.65,True,False
