touchpoint_id,customer_id,touchpoint_date,type,market
TP000426,CUST00116,2026-04-10,Événement VIC,France (siège)
TP000427,CUST00117,2026-01-01,Événement VIC,Moyen-Orient
TP000428,CUST00117,2026-07-14,Appel conseiller de vente,Moyen-Orient
TP000429,CUST00117,2026-07-08,Événement VIC,Moyen-Orient
TP000430,CUST00117,2026-06-30,Ouverture newsletter,Moyen-Orient
TP000431,CUST00118,2026-02-25,Visite site e-commerce,Moyen-Orient
TP000432,CUST00118,2026-02-26,Rendez-vous boutique,Moyen-Orient
TP000433,CUST00119,2025-10-29,Appel conseiller de vente,France (siège)
TP000434,CUST00119,2025-11-06,Visite site e-commerce,France (siège)
TP000435,CUST00119,2026-05-08,Rendez-vous boutique,France (siège)
TP000436,CUST00119,2026-04-28,Rendez-vous boutique,France (siège)
TP000437,CUST00119,2026-05-07,Ouverture newsletter,France (siège)
TP000438,CUST00120,2025-08-05,Visite site e-commerce,Chine
TP000439,CUST00120,2025-08-07,Appel conseiller de vente,Chine
TP000440,CUST00120,2026-01-24,Appel conseiller de vente,Chine
TP000441,CUST00121,2025-12-19,Appel conseiller de vente,France (siège)
TP000442,CUST00121,2025-12-26,Appel conseiller de vente,France (siège)
TP000443,CUST00121,2025-12-12,Visite site e-commerce,France (siège)
TP000444,CUST00121,2026-06-13,Événement VIC,France (siège)
TP000445,CUST00121,2026-06-14,Visite site e-commerce,France (siège)
TP000446,CUST00121,2026-06-18,Ouverture newsletter,France (siège)
TP000447,CUST00122,2025-09-11,Ouverture newsletter,Moyen-Orient
TP000448,CUST00122,2025-09-24,Appel conseiller de vente,Moyen-Orient
TP000449,CUST00122,2026-03-04,Événement VIC,Moyen-Orient
TP000450,CUST00122,2026-03-02,Événement VIC,Moyen-Orient
TP000451,CUST00123,2025-08-25,Appel conseiller de vente,Chine
TP000452,CUST00123,2025-12-17,Rendez-vous boutique,Chine
TP000453,CUST00123,2025-12-27,Appel conseiller de vente,Chine
TP000454,CUST00123,2026-05-07,Rendez-vous boutique,Chine
TP000455,CUST00123,2026-05-01,Événement VIC,Chine
TP000456,CUST00124,2026-05-24,Événement VIC,France (siège)
TP000457,CUST00124,2026-06-04,Visite site e-commerce,France (siège)
TP000458,CUST00124,2026-05-18,Appel conseiller de vente,France (siège)
TP000459,CUST00125,2026-03-28,Rendez-vous boutique,France (siège)
TP000460,CUST00125,2026-04-06,Appel conseiller de vente,France (siège)
TP000461,CUST00125,2026-04-10,Rendez-vous boutique,France (siège)
TP000462,CUST00126,2025-03-17,Rendez-vous boutique,Chine
TP000463,CUST00126,2025-03-29,Visite site e-commerce,Chine
TP000464,CUST00126,2025-03-25,Ouverture newsletter,Chine
TP000465,CUST00127,2026-03-05,Visite site e-commerce,Moyen-Orient
TP000466,CUST00128,2025-05-09,Ouverture newsletter,France (siège)
TP000467,CUST00128,2025-05-12,Appel conseiller de vente,France (siège)
TP000468,CUST00128,2025-05-14,Appel conseiller de vente,France (siège)
TP000469,CUST00128,2025-10-14,Ouverture newsletter,France (siège)
TP000470,CUST00128,2025-09-25,Événement VIC,France (siège)
TP000471,CUST00128,2026-01-25,Ouverture newsletter,France (siège)
TP000472,CUST00128,2026-01-30,Ouverture newsletter,France (siège)
TP000473,CUST00128,2026-01-20,Visite site e-commerce,France (siège)
TP000474,CUST00128,2026-07-03,Événement VIC,France (siège)
TP000475,CUST00128,2026-07-13,Ouverture newsletter,France (siège)
TP000476,CUST00129,2025-06-20,Ouverture newsletter,France (siège)
TP000477,CUST00129,2025-06-19,Rendez-vous boutique,France (siège)
TP000478,CUST00129,2025-06-25,Visite site e-commerce,France (siège)
TP000479,CUST00129,2025-11-10,Rendez-vous boutique,France (siège)
TP000480,CUST00129,2025-10-28,Visite site e-commerce,France (siège)
TP000481,CUST00129,2026-05-12,Appel conseiller de vente,France (siège)
TP000482,CUST00129,2026-05-13,Appel conseiller de vente,France (siège)
TP000483,CUST00130,2025-10-10,Événement VIC,Chine
TP000484,CUST00130,2026-02-26,Événement VIC,Chine
TP000485,CUST00130,2026-06-24,Ouverture newsletter,Chine
TP000486,CUST00130,2026-06-27,Appel conseiller de vente,Chine
TP000487,CUST00130,2026-07-07,Appel conseiller de vente,Chine
TP000488,CUST00131,2025-10-10,Appel conseiller de vente,USA
TP000489,CUST00132,2025-07-21,Événement VIC,Japon
TP000490,CUST00132,2025-07-02,Visite site e-commerce,Japon
TP000491,CUST00132,2025-12-15,Appel conseiller de vente,Japon
TP000492,CUST00132,2025-12-19,Ouverture newsletter,Japon
TP000493,CUST00132,2026-05-26,Événement VIC,Japon
TP000494,CUST00132,2026-06-05,Rendez-vous boutique,Japon
TP000495,CUST00132,2026-06-08,Rendez-vous boutique,Japon
TP000496,CUST00133,2025-07-09,Événement VIC,France (siège)
TP000497,CUST00133,2025-07-10,Appel conseiller de vente,France (siège)
TP000498,CUST00133,2025-07-07,Ouverture newsletter,France (siège)
TP000499,CUST00133,2025-11-28,Ouverture newsletter,France (siège)
TP000500,CUST00133,2025-11-25,Ouverture newsletter,France (siège)
TP000501,CUST00133,2025-11-19,Visite site e-commerce,France (siège)
TP000502,CUST00133,2026-05-20,Appel conseiller de vente,France (siège)
TP000503,CUST00134,2026-05-15,Ouverture newsletter,USA
TP000504,CUST00135,2026-03-23,Visite site e-commerce,Moyen-Orient
TP000505,CUST00135,2026-04-09,Événement VIC,Moyen-Orient
TP000506,CUST00136,2026-04-29,Appel conseiller de vente,Chine
TP000507,CUST00136,2026-05-10,Ouverture newsletter,Chine
TP000508,CUST00136,2026-05-14,Visite site e-commerce,Chine
TP000509,CUST00138,2025-12-28,Ouverture newsletter,Chine
TP000510,CUST00139,2025-06-18,Appel conseiller de vente,Chine
TP000511,CUST00139,2025-06-21,Visite site e-commerce,Chine
TP000512,CUST00139,2025-10-23,Appel conseiller de vente,Chine
TP000513,CUST00139,2025-10-17,Visite site e-commerce,Chine
TP000514,CUST00139,2025-10-17,Ouverture newsletter,Chine
TP000515,CUST00139,2026-05-12,Ouverture newsletter,Chine
TP000516,CUST00140,2025-06-23,Événement VIC,USA
TP000517,CUST00140,2025-06-13,Ouverture newsletter,USA
TP000518,CUST00140,2025-06-06,Rendez-vous boutique,USA
TP000519,CUST00141,2025-06-09,Événement VIC,France (siège)
TP000520,CUST00141,2025-11-19,Ouverture newsletter,France (siège)
TP000521,CUST00141,2025-11-21,Ouverture newsletter,France (siège)
TP000522,CUST00141,2025-12-08,Appel conseiller de vente,France (siège)
TP000523,CUST00141,2026-05-09,Visite site e-commerce,France (siège)
TP000524,CUST00141,2026-05-07,Événement VIC,France (siège)
TP000525,CUST00142,2025-03-30,Ouverture newsletter,Moyen-Orient
TP000526,CUST00142,2025-03-24,Ouverture newsletter,Moyen-Orient
TP000527,CUST00142,2025-04-06,Appel conseiller de vente,Moyen-Orient
TP000528,CUST00142,2025-08-16,Événement VIC,Moyen-Orient
TP000529,CUST00142,2025-08-15,Rendez-vous boutique,Moyen-Orient
TP000530,CUST00142,2025-12-12,Rendez-vous boutique,Moyen-Orient
TP000531,CUST00142,2025-12-18,Appel conseiller de vente,Moyen-Orient
TP000532,CUST00142,2026-04-18,Ouverture newsletter,Moyen-Orient
TP000533,CUST00143,2025-12-30,Visite site e-commerce,USA
TP000534,CUST00143,2026-06-08,Appel conseiller de vente,USA
TP000535,CUST00144,2026-05-19,Ouverture newsletter,Japon
TP000536,CUST00145,2025-04-15,Ouverture newsletter,Chine
TP000537,CUST00145,2025-04-06,Rendez-vous boutique,Chine
TP000538,CUST00145,2025-04-18,Ouverture newsletter,Chine
TP000539,CUST00145,2025-09-18,Ouverture newsletter,Chine
TP000540,CUST00145,2025-08-29,Visite site e-commerce,Chine
TP000541,CUST00145,2025-08-29,Rendez-vous boutique,Chine
TP000542,CUST00145,2026-02-13,Ouverture newsletter,Chine
TP000543,CUST00145,2026-07-07,Visite site e-commerce,Chine
TP000544,CUST00145,2026-07-20,Visite site e-commerce,Chine
TP000545,CUST00146,2025-10-23,Visite site e-commerce,Moyen-Orient
TP000546,CUST00146,2025-10-30,Rendez-vous boutique,Moyen-Orient
TP000547,CUST00146,2026-05-03,Visite site e-commerce,Moyen-Orient
TP000548,CUST00147,2026-02-16,Ouverture newsletter,France (siège)
TP000549,CUST00147,2026-03-02,Visite site e-commerce,France (siège)
TP000550,CUST00147,2026-02-22,Ouverture newsletter,France (siège)
TP000551,CUST00147,2026-07-26,Visite site e-commerce,France (siège)
TP000552,CUST00147,2026-07-18,Événement VIC,France (siège)
TP000553,CUST00147,2026-07-14,Visite site e-commerce,France (siège)
TP000554,CUST00148,2025-07-02,Visite site e-commerce,Japon
TP000555,CUST00150,2025-12-21,Ouverture newsletter,Chine
TP000556,CUST00150,2025-12-01,Ouverture newsletter,Chine
TP000557,CUST00150,2025-12-04,Événement VIC,Chine
TP000558,CUST00151,2025-12-14,Événement VIC,France (siège)
TP000559,CUST00151,2026-05-22,Rendez-vous boutique,France (siège)
TP000560,CUST00152,2026-07-17,Ouverture newsletter,France (siège)
TP000561,CUST00152,2026-07-24,Rendez-vous boutique,France (siège)
TP000562,CUST00152,2026-07-27,Événement VIC,France (siège)
TP000563,CUST00153,2025-04-12,Visite site e-commerce,Moyen-Orient
TP000564,CUST00153,2025-04-18,Appel conseiller de vente,Moyen-Orient
TP000565,CUST00153,2025-04-20,Événement VIC,Moyen-Orient
TP000566,CUST00153,2025-10-30,Visite site e-commerce,Moyen-Orient
TP000567,CUST00153,2025-11-02,Rendez-vous boutique,Moyen-Orient
TP000568,CUST00153,2026-03-23,Appel conseiller de vente,Moyen-Orient
TP000569,CUST00153,2026-03-28,Événement VIC,Moyen-Orient
TP000570,CUST00154,2025-10-16,Appel conseiller de vente,Japon
TP000571,CUST00154,2025-10-24,Rendez-vous boutique,Japon
TP000572,CUST00154,2026-04-01,Rendez-vous boutique,Japon
TP000573,CUST00154,2026-04-02,Visite site e-commerce,Japon
TP000574,CUST00154,2026-03-30,Événement VIC,Japon
TP000575,CUST00155,2026-06-19,Ouverture newsletter,USA
TP000576,CUST00156,2026-04-25,Appel conseiller de vente,Moyen-Orient
TP000577,CUST00157,2026-02-01,Appel conseiller de vente,France (siège)
TP000578,CUST00157,2026-02-09,Rendez-vous boutique,France (siège)
TP000579,CUST00158,2026-05-01,Appel conseiller de vente,Japon
TP000580,CUST00158,2026-05-01,Rendez-vous boutique,Japon
TP000581,CUST00158,2026-05-04,Événement VIC,Japon
TP000582,CUST00159,2025-02-10,Rendez-vous boutique,France (siège)
TP000583,CUST00159,2025-07-23,Événement VIC,France (siège)
TP000584,CUST00159,2025-07-28,Ouverture newsletter,France (siège)
TP000585,CUST00159,2025-07-25,Rendez-vous boutique,France (siège)
TP000586,CUST00159,2026-01-11,Ouverture newsletter,France (siège)
TP000587,CUST00159,2026-01-28,Visite site e-commerce,France (siège)
TP000588,CUST00159,2026-06-15,Visite site e-commerce,France (siège)
TP000589,CUST00159,2026-06-05,Visite site e-commerce,France (siège)
TP000590,CUST00160,2025-10-21,Visite site e-commerce,Japon
TP000591,CUST00160,2025-11-11,Événement VIC,Japon
TP000592,CUST00160,2025-11-05,Appel conseiller de vente,Japon
TP000593,CUST00160,2026-05-02,Événement VIC,Japon
TP000594,CUST00161,2026-03-28,Visite site e-commerce,France (siège)
TP000595,CUST00161,2026-03-24,Visite site e-commerce,France (siège)
TP000596,CUST00162,2025-10-30,Rendez-vous boutique,Japon
TP000597,CUST00162,2025-11-11,Rendez-vous boutique,Japon
TP000598,CUST00162,2026-02-01,Visite site e-commerce,Japon
TP000599,CUST00162,2026-01-21,Appel conseiller de vente,Japon
TP000600,CUST00162,2026-01-25,Appel conseiller de vente,Japon
TP000601,CUST00162,2026-06-16,Événement VIC,Japon
TP000602,CUST00162,2026-06-30,Visite site e-commerce,Japon
TP000603,CUST00162,2026-06-10,Rendez-vous boutique,Japon
TP000604,CUST00163,2026-01-28,Visite site e-commerce,Moyen-Orient
TP000605,CUST00164,2025-01-03,Appel conseiller de vente,Chine
TP000606,CUST00164,2025-01-11,Ouverture newsletter,Chine
TP000607,CUST00164,2025-07-05,Visite site e-commerce,Chine
TP000608,CUST00164,2025-07-03,Visite site e-commerce,Chine
TP000609,CUST00164,2025-12-17,Visite site e-commerce,Chine
TP000610,CUST00164,2025-12-23,Rendez-vous boutique,Chine
TP000611,CUST00164,2026-05-08,Ouverture newsletter,Chine
TP000612,CUST00165,2025-11-20,Ouverture newsletter,Japon
TP000613,CUST00165,2025-11-12,Ouverture newsletter,Japon
TP000614,CUST00165,2025-11-09,Appel conseiller de vente,Japon
TP000615,CUST00165,2026-04-12,Rendez-vous boutique,Japon
TP000616,CUST00165,2026-04-21,Événement VIC,Japon
TP000617,CUST00165,2026-04-17,Appel conseiller de vente,Japon
TP000618,CUST00166,2025-05-31,Rendez-vous boutique,Chine
TP000619,CUST00166,2025-11-20,Appel conseiller de vente,Chine
TP000620,CUST00166,2026-06-21,Appel conseiller de vente,Chine
TP000621,CUST00167,2025-10-27,Rendez-vous boutique,France (siège)
TP000622,CUST00167,2025-11-01,Visite site e-commerce,France (siège)
TP000623,CUST00167,2025-10-26,Visite site e-commerce,France (siège)
TP000624,CUST00167,2026-05-04,Événement VIC,France (siège)
TP000625,CUST00167,2026-04-18,Appel conseiller de vente,France (siège)
TP000626,CUST00168,2025-04-24,Ouverture newsletter,Chine
TP000627,CUST00168,2025-05-05,Appel conseiller de vente,Chine
TP000628,CUST00168,2025-11-09,Événement VIC,Chine
TP000629,CUST00168,2025-11-23,Ouverture newsletter,Chine
TP000630,CUST00168,2025-11-12,Rendez-vous boutique,Chine
TP000631,CUST00168,2026-05-25,Rendez-vous boutique,Chine
TP000632,CUST00168,2026-05-22,Visite site e-commerce,Chine
TP000633,CUST00168,2026-05-28,Événement VIC,Chine
TP000634,CUST00169,2025-08-19,Appel conseiller de vente,Chine
TP000635,CUST00169,2025-08-18,Ouverture newsletter,Chine
TP000636,CUST00169,2025-08-06,Ouverture newsletter,Chine
TP000637,CUST00169,2025-12-30,Appel conseiller de vente,Chine
TP000638,CUST00169,2025-12-12,Événement VIC,Chine
TP000639,CUST00169,2025-12-24,Visite site e-commerce,Chine
TP000640,CUST00169,2026-05-09,Rendez-vous boutique,Chine
TP000641,CUST00169,2026-05-11,Ouverture newsletter,Chine
TP000642,CUST00169,2026-05-14,Appel conseiller de vente,Chine
TP000643,CUST00170,2025-05-13,Événement VIC,USA
TP000644,CUST00170,2025-11-14,Appel conseiller de vente,USA
TP000645,CUST00170,2026-05-24,Événement VIC,USA
TP000646,CUST00170,2026-05-23,Appel conseiller de vente,USA
TP000647,CUST00171,2025-04-18,Ouverture newsletter,France (siège)
TP000648,CUST00171,2025-04-03,Appel conseiller de vente,France (siège)
TP000649,CUST00171,2025-04-20,Appel conseiller de vente,France (siège)
TP000650,CUST00171,2025-10-09,Ouverture newsletter,France (siège)
TP000651,CUST00171,2025-09-30,Rendez-vous boutique,France (siège)
TP000652,CUST00171,2026-03-17,Rendez-vous boutique,France (siège)
TP000653,CUST00173,2025-09-16,Visite site e-commerce,USA
TP000654,CUST00174,2025-11-25,Ouverture newsletter,Chine
TP000655,CUST00174,2025-11-16,Ouverture newsletter,Chine
TP000656,CUST00176,2025-09-03,Appel conseiller de vente,USA
TP000657,CUST00177,2025-03-10,Visite site e-commerce,USA
TP000658,CUST00178,2025-10-11,Visite site e-commerce,France (siège)
TP000659,CUST00178,2025-10-24,Événement VIC,France (siège)
TP000660,CUST00178,2026-04-11,Rendez-vous boutique,France (siège)
TP000661,CUST00178,2026-04-03,Rendez-vous boutique,France (siège)
TP000662,CUST00179,2026-04-05,Rendez-vous boutique,Chine
TP000663,CUST00179,2026-04-03,Événement VIC,Chine
TP000664,CUST00180,2026-01-05,Événement VIC,Chine
TP000665,CUST00180,2026-05-23,Appel conseiller de vente,Chine
TP000666,CUST00180,2026-05-31,Événement VIC,Chine
TP000667,CUST00181,2026-06-02,Visite site e-commerce,France (siège)
TP000668,CUST00182,2026-01-19,Ouverture newsletter,France (siège)
TP000669,CUST00182,2026-01-10,Rendez-vous boutique,France (siège)
TP000670,CUST00182,2026-07-03,Rendez-vous boutique,France (siège)
TP000671,CUST00182,2026-07-04,Appel conseiller de vente,France (siège)
TP000672,CUST00183,2025-10-17,Visite site e-commerce,France (siège)
TP000673,CUST00183,2025-10-17,Événement VIC,France (siège)
TP000674,CUST00184,2025-01-22,Événement VIC,France (siège)
TP000675,CUST00184,2025-06-16,Visite site e-commerce,France (siège)
TP000676,CUST00184,2025-12-26,Événement VIC,France (siège)
TP000677,CUST00185,2026-05-13,Rendez-vous boutique,France (siège)
TP000678,CUST00185,2026-05-09,Ouverture newsletter,France (siège)
TP000679,CUST00186,2026-02-21,Appel conseiller de vente,France (siège)
TP000680,CUST00186,2026-07-16,Ouverture newsletter,France (siège)
TP000681,CUST00186,2026-07-25,Appel conseiller de vente,France (siège)
TP000682,CUST00187,2025-10-03,Rendez-vous boutique,Moyen-Orient
TP000683,CUST00187,2025-09-30,Appel conseiller de vente,Moyen-Orient
TP000684,CUST00187,2025-09-21,Ouverture newsletter,Moyen-Orient
TP000685,CUST00187,2026-03-31,Rendez-vous boutique,Moyen-Orient
TP000686,CUST00187,2026-03-20,Visite site e-commerce,Moyen-Orient
TP000687,CUST00188,2025-04-10,Rendez-vous boutique,USA
TP000688,CUST00188,2025-09-29,Événement VIC,USA
TP000689,CUST00188,2025-09-14,Événement VIC,USA
TP000690,CUST00188,2026-01-24,Ouverture newsletter,USA
TP000691,CUST00188,2026-02-06,Visite site e-commerce,USA
TP000692,CUST00188,2026-07-13,Appel conseiller de vente,USA
TP000693,CUST00188,2026-06-30,Visite site e-commerce,USA
TP000694,CUST00189,2026-03-13,Ouverture newsletter,USA
TP000695,CUST00189,2026-03-17,Ouverture newsletter,USA
TP000696,CUST00189,2026-02-27,Événement VIC,USA
TP000697,CUST00190,2025-02-05,Rendez-vous boutique,Japon
TP000698,CUST00192,2026-03-21,Événement VIC,Moyen-Orient
TP000699,CUST00192,2026-03-27,Événement VIC,Moyen-Orient
TP000700,CUST00194,2026-06-13,Visite site e-commerce,Moyen-Orient
TP000701,CUST00194,2026-06-08,Ouverture newsletter,Moyen-Orient
TP000702,CUST00195,2025-02-25,Rendez-vous boutique,Japon
TP000703,CUST00195,2025-02-21,Événement VIC,Japon
TP000704,CUST00195,2025-02-26,Appel conseiller de vente,Japon
TP000705,CUST00195,2025-07-17,Rendez-vous boutique,Japon
TP000706,CUST00195,2026-02-01,Appel conseiller de vente,Japon
TP000707,CUST00195,2026-01-26,Rendez-vous boutique,Japon
TP000708,CUST00195,2026-02-03,Appel conseiller de vente,Japon
TP000709,CUST00195,2026-07-08,Ouverture newsletter,Japon
TP000710,CUST00195,2026-06-14,Événement VIC,Japon
TP000711,CUST00195,2026-07-02,Appel conseiller de vente,Japon
TP000712,CUST00196,2026-04-21,Rendez-vous boutique,France (siège)
TP000713,CUST00196,2026-05-08,Rendez-vous boutique,France (siège)
TP000714,CUST00196,2026-04-29,Visite site e-commerce,France (siège)
TP000715,CUST00197,2025-04-15,Visite site e-commerce,France (siège)
TP000716,CUST00197,2025-04-12,Ouverture newsletter,France (siège)
TP000717,CUST00197,2025-09-10,Visite site e-commerce,France (siège)
TP000718,CUST00197,2025-08-26,Appel conseiller de vente,France (siège)
TP000719,CUST00197,2026-01-20,Visite site e-commerce,France (siège)
TP000720,CUST00197,2026-01-28,Rendez-vous boutique,France (siège)
TP000721,CUST00197,2026-02-04,Ouverture newsletter,France (siège)
TP000722,CUST00197,2026-07-09,Ouverture newsletter,France (siège)
TP000723,CUST00198,2025-03-25,Ouverture newsletter,France (siège)
TP000724,CUST00198,2025-08-30,Événement VIC,France (siège)
TP000725,CUST00198,2026-03-18,Visite site e-commerce,France (siège)
TP000726,CUST00198,2026-03-14,Rendez-vous boutique,France (siège)
TP000727,CUST00199,2025-04-16,Rendez-vous boutique,Chine
TP000728,CUST00199,2025-04-29,Événement VIC,Chine
TP000729,CUST00199,2025-11-15,Visite site e-commerce,Chine
TP000730,CUST00199,2025-10-29,Rendez-vous boutique,Chine
TP000731,CUST00200,2026-01-10,Visite site e-commerce,Japon
TP000732,CUST00200,2026-01-03,Ouverture newsletter,Japon
TP000733,CUST00200,2026-01-19,Visite site e-commerce,Japon
TP000734,CUST00200,2026-07-24,Visite site e-commerce,Japon
TP000735,CUST00201,2025-10-16,Visite site e-commerce,Japon
TP000736,CUST00201,2026-04-27,Événement VIC,Japon
